dataset,baseline_name,graph_seed,training_seed,schema_compatible,keeps_all_target_nodes,official_hgb_exported,artifact_audit_pass,artifact_manifest_path,construction_status,selection_signal,export_hash,failure_type
DBLP,GraphSparsify-TP,3,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,576332086f6218062f2f55ec78a7c6846971b6bfbf56987532cab0a1fcabe99a,
DBLP,GraphSparsify-TP,3,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,576332086f6218062f2f55ec78a7c6846971b6bfbf56987532cab0a1fcabe99a,
DBLP,GraphSparsify-TP,3,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,576332086f6218062f2f55ec78a7c6846971b6bfbf56987532cab0a1fcabe99a,
DBLP,GraphSparsify-TP,3,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,576332086f6218062f2f55ec78a7c6846971b6bfbf56987532cab0a1fcabe99a,
DBLP,GraphSparsify-TP,4,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,1880896f0b1087c8ca1b7ba1bef2c39e1d1aa70077557ccaca2fad652f6da63d,
DBLP,GraphSparsify-TP,4,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,1880896f0b1087c8ca1b7ba1bef2c39e1d1aa70077557ccaca2fad652f6da63d,
DBLP,GraphSparsify-TP,4,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,1880896f0b1087c8ca1b7ba1bef2c39e1d1aa70077557ccaca2fad652f6da63d,
DBLP,GraphSparsify-TP,4,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,1880896f0b1087c8ca1b7ba1bef2c39e1d1aa70077557ccaca2fad652f6da63d,
DBLP,GraphSparsify-TP,4,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,1880896f0b1087c8ca1b7ba1bef2c39e1d1aa70077557ccaca2fad652f6da63d,
DBLP,GraphSparsify-TP,5,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,11bffb27c02ca10fd4cad9f88bb260397c3a4635ce2dc7cc94e3dc85c3b93570,
DBLP,GraphSparsify-TP,5,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,11bffb27c02ca10fd4cad9f88bb260397c3a4635ce2dc7cc94e3dc85c3b93570,
DBLP,GraphSparsify-TP,5,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,11bffb27c02ca10fd4cad9f88bb260397c3a4635ce2dc7cc94e3dc85c3b93570,
DBLP,GraphSparsify-TP,5,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,11bffb27c02ca10fd4cad9f88bb260397c3a4635ce2dc7cc94e3dc85c3b93570,
DBLP,GraphSparsify-TP,5,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,11bffb27c02ca10fd4cad9f88bb260397c3a4635ce2dc7cc94e3dc85c3b93570,
DBLP,GraphSparsify-TP,1,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,1990b327540c03a377cadf9b36c22d51894a44e729422f4aba66a6d8ecb803d3,
DBLP,GraphSparsify-TP,1,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,1990b327540c03a377cadf9b36c22d51894a44e729422f4aba66a6d8ecb803d3,
DBLP,GraphSparsify-TP,1,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,1990b327540c03a377cadf9b36c22d51894a44e729422f4aba66a6d8ecb803d3,
DBLP,GraphSparsify-TP,1,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,1990b327540c03a377cadf9b36c22d51894a44e729422f4aba66a6d8ecb803d3,
DBLP,GraphSparsify-TP,1,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,1990b327540c03a377cadf9b36c22d51894a44e729422f4aba66a6d8ecb803d3,
DBLP,GraphSparsify-TP,2,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,8ab5f076617410b1aa1bbf0f3aaeb3b4b882dcd4bc81faf13e7306717fa6f16f,
DBLP,GraphSparsify-TP,2,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,8ab5f076617410b1aa1bbf0f3aaeb3b4b882dcd4bc81faf13e7306717fa6f16f,
DBLP,GraphSparsify-TP,2,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,8ab5f076617410b1aa1bbf0f3aaeb3b4b882dcd4bc81faf13e7306717fa6f16f,
DBLP,GraphSparsify-TP,2,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,8ab5f076617410b1aa1bbf0f3aaeb3b4b882dcd4bc81faf13e7306717fa6f16f,
DBLP,GraphSparsify-TP,2,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,8ab5f076617410b1aa1bbf0f3aaeb3b4b882dcd4bc81faf13e7306717fa6f16f,
DBLP,GraphSparsify-TP,3,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,948db8fa6e764d86ce984505f2326114db755dcfc2d6b59ecd40d8e0af98b23f,
DBLP,GraphSparsify-TP,3,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,948db8fa6e764d86ce984505f2326114db755dcfc2d6b59ecd40d8e0af98b23f,
DBLP,GraphSparsify-TP,3,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,948db8fa6e764d86ce984505f2326114db755dcfc2d6b59ecd40d8e0af98b23f,
DBLP,GraphSparsify-TP,3,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,948db8fa6e764d86ce984505f2326114db755dcfc2d6b59ecd40d8e0af98b23f,
DBLP,GraphSparsify-TP,3,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,948db8fa6e764d86ce984505f2326114db755dcfc2d6b59ecd40d8e0af98b23f,
DBLP,GraphSparsify-TP,4,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,f25e814191ecf0c9077cad927c4512693b14d0e7c82a1300115be61a085a0e6f,
DBLP,GraphSparsify-TP,4,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,f25e814191ecf0c9077cad927c4512693b14d0e7c82a1300115be61a085a0e6f,
DBLP,GraphSparsify-TP,4,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,f25e814191ecf0c9077cad927c4512693b14d0e7c82a1300115be61a085a0e6f,
DBLP,GraphSparsify-TP,4,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,f25e814191ecf0c9077cad927c4512693b14d0e7c82a1300115be61a085a0e6f,
DBLP,GraphSparsify-TP,4,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,f25e814191ecf0c9077cad927c4512693b14d0e7c82a1300115be61a085a0e6f,
DBLP,GraphSparsify-TP,5,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,d62b009a2519ac1a5b6f57d8909cb4775532069c2d1aff0adb86b99c3e299eca,
DBLP,GraphSparsify-TP,5,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,d62b009a2519ac1a5b6f57d8909cb4775532069c2d1aff0adb86b99c3e299eca,
DBLP,GraphSparsify-TP,5,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,d62b009a2519ac1a5b6f57d8909cb4775532069c2d1aff0adb86b99c3e299eca,
DBLP,GraphSparsify-TP,5,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,d62b009a2519ac1a5b6f57d8909cb4775532069c2d1aff0adb86b99c3e299eca,
DBLP,GraphSparsify-TP,5,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,d62b009a2519ac1a5b6f57d8909cb4775532069c2d1aff0adb86b99c3e299eca,
DBLP,GraphSparsify-TP,1,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,9c0a8af8b716860243ce0ef3b33fb99f9671de6c53988f285856eabc7360e3b0,
DBLP,GraphSparsify-TP,1,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,9c0a8af8b716860243ce0ef3b33fb99f9671de6c53988f285856eabc7360e3b0,
DBLP,GraphSparsify-TP,1,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,9c0a8af8b716860243ce0ef3b33fb99f9671de6c53988f285856eabc7360e3b0,
DBLP,GraphSparsify-TP,1,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,9c0a8af8b716860243ce0ef3b33fb99f9671de6c53988f285856eabc7360e3b0,
DBLP,GraphSparsify-TP,1,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,9c0a8af8b716860243ce0ef3b33fb99f9671de6c53988f285856eabc7360e3b0,
DBLP,GraphSparsify-TP,2,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,96a2669e2cbbd8f7cb394fcd88853e014ef52bb2fc6ea55fe8a31301ed49b8f7,
DBLP,GraphSparsify-TP,2,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,96a2669e2cbbd8f7cb394fcd88853e014ef52bb2fc6ea55fe8a31301ed49b8f7,
DBLP,GraphSparsify-TP,2,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,96a2669e2cbbd8f7cb394fcd88853e014ef52bb2fc6ea55fe8a31301ed49b8f7,
DBLP,GraphSparsify-TP,2,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,96a2669e2cbbd8f7cb394fcd88853e014ef52bb2fc6ea55fe8a31301ed49b8f7,
DBLP,GraphSparsify-TP,2,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,96a2669e2cbbd8f7cb394fcd88853e014ef52bb2fc6ea55fe8a31301ed49b8f7,
DBLP,GraphSparsify-TP,3,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,a402a15c8adad174db9a4baee4ef0b96f15546d3ffa33d6b5969a20451bed0a1,
DBLP,GraphSparsify-TP,3,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,a402a15c8adad174db9a4baee4ef0b96f15546d3ffa33d6b5969a20451bed0a1,
DBLP,GraphSparsify-TP,3,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,a402a15c8adad174db9a4baee4ef0b96f15546d3ffa33d6b5969a20451bed0a1,
DBLP,GraphSparsify-TP,3,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,a402a15c8adad174db9a4baee4ef0b96f15546d3ffa33d6b5969a20451bed0a1,
DBLP,GraphSparsify-TP,3,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,a402a15c8adad174db9a4baee4ef0b96f15546d3ffa33d6b5969a20451bed0a1,
DBLP,GraphSparsify-TP,4,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,e48e137fd8c2b6e5394b120034f1a1b7618ec2d80d453ed7c8d84d6535e4004a,
DBLP,GraphSparsify-TP,4,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,e48e137fd8c2b6e5394b120034f1a1b7618ec2d80d453ed7c8d84d6535e4004a,
DBLP,GraphSparsify-TP,4,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,e48e137fd8c2b6e5394b120034f1a1b7618ec2d80d453ed7c8d84d6535e4004a,
DBLP,GraphSparsify-TP,4,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,e48e137fd8c2b6e5394b120034f1a1b7618ec2d80d453ed7c8d84d6535e4004a,
DBLP,GraphSparsify-TP,4,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,e48e137fd8c2b6e5394b120034f1a1b7618ec2d80d453ed7c8d84d6535e4004a,
DBLP,GraphSparsify-TP,5,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,9eb157d87fba1d41d451cf3cd8cd45e452870dfef33fb94da177887ab7896a06,
DBLP,GraphSparsify-TP,5,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,9eb157d87fba1d41d451cf3cd8cd45e452870dfef33fb94da177887ab7896a06,
DBLP,GraphSparsify-TP,5,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,9eb157d87fba1d41d451cf3cd8cd45e452870dfef33fb94da177887ab7896a06,
DBLP,GraphSparsify-TP,5,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,9eb157d87fba1d41d451cf3cd8cd45e452870dfef33fb94da177887ab7896a06,
DBLP,GraphSparsify-TP,5,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,9eb157d87fba1d41d451cf3cd8cd45e452870dfef33fb94da177887ab7896a06,
DBLP,FreeHGC-TP,1,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,1,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,2,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,3,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,4,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,1,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,2,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,3,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,4,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
DBLP,FreeHGC-TP,5,5,True,True,False,False,,missing_external_dependency,external FreeHGC adapter,,missing_external_dependency
