export_dir,dataset,method,seed,node_type_mapping,relation_id_mapping,target_type,target_count,train_count,val_count,test_count,node_count_by_type,edge_count_by_relation,feature_shapes_by_type,labels_format,split_mode,mapping_bijective,split_disjoint,all_train_val_test_target_ids_preserved,no_target_duplicates,no_test_label_export_leakage,relation_order_matches_official,node_type_order_matches_official,can_load_with_official_data_loader,preserve_target_ids,data_root,dataset_dir,file_list_hash,node_dat_exists,link_dat_exists,label_dat_exists,label_dat_test_exists,node_dat_line_count,link_dat_line_count,label_dat_line_count,label_dat_test_line_count,num_classes,trainval_count,label_shape,official_data_loader_error,canonical_method,graph_seed
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 15350, ""3"": 3598, ""4"": 38374, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,5c1070a9b58f61ed5c30436671d6a836f47b225f19d36af8d79cf803d5aa690a,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT20-TP50-PVVP100,2
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 15350, ""3"": 3598, ""4"": 38374, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,5c1070a9b58f61ed5c30436671d6a836f47b225f19d36af8d79cf803d5aa690a,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT20-TP50-PVVP100,2
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 15350, ""3"": 3598, ""4"": 38374, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,aed1bdac49e56af577bbe1f8ee86f96e84093350291bddcc88b231361342f8be,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT20-TP50-PVVP100,3
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 15350, ""3"": 3598, ""4"": 38374, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,aed1bdac49e56af577bbe1f8ee86f96e84093350291bddcc88b231361342f8be,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT20-TP50-PVVP100,3
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 15350, ""3"": 3598, ""4"": 38374, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,aed1bdac49e56af577bbe1f8ee86f96e84093350291bddcc88b231361342f8be,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT20-TP50-PVVP100,3
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,1,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 3598, ""4"": 23024, ""5"": 1}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,66acf37b51025ffd6306be3d06bf311f600de78b531ec7f19d79e816b7aab222,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV100-VP00,1
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,1,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 3598, ""4"": 23024, ""5"": 1}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,66acf37b51025ffd6306be3d06bf311f600de78b531ec7f19d79e816b7aab222,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV100-VP00,1
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,1,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 3598, ""4"": 23024, ""5"": 1}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,66acf37b51025ffd6306be3d06bf311f600de78b531ec7f19d79e816b7aab222,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV100-VP00,1
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,2,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 3598, ""4"": 23024, ""5"": 1}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,ddbb430b3a9833ec7d43ce1a500bfa260ac9ba9a31e9dea3e580b37747d6a2ec,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV100-VP00,2
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,2,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 3598, ""4"": 23024, ""5"": 1}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,ddbb430b3a9833ec7d43ce1a500bfa260ac9ba9a31e9dea3e580b37747d6a2ec,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV100-VP00,2
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,2,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 3598, ""4"": 23024, ""5"": 1}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,ddbb430b3a9833ec7d43ce1a500bfa260ac9ba9a31e9dea3e580b37747d6a2ec,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV100-VP00,2
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 3598, ""4"": 23024, ""5"": 1}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,5a2d898f3cceeb5dec56a6b47b14546779f3502c50b676bfe487c19def631247,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV100-VP00,3
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 3598, ""4"": 23024, ""5"": 1}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,5a2d898f3cceeb5dec56a6b47b14546779f3502c50b676bfe487c19def631247,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV100-VP00,3
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 3598, ""4"": 23024, ""5"": 1}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV100-VP00\official_trainval\DBLP,5a2d898f3cceeb5dec56a6b47b14546779f3502c50b676bfe487c19def631247,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV100-VP00,3
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,1,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 1, ""4"": 23024, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,66acf37b51025ffd6306be3d06bf311f600de78b531ec7f19d79e816b7aab222,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV00-VP100,1
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,1,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 1, ""4"": 23024, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,66acf37b51025ffd6306be3d06bf311f600de78b531ec7f19d79e816b7aab222,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV00-VP100,1
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,1,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 1, ""4"": 23024, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,66acf37b51025ffd6306be3d06bf311f600de78b531ec7f19d79e816b7aab222,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV00-VP100,1
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,2,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 1, ""4"": 23024, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,ddbb430b3a9833ec7d43ce1a500bfa260ac9ba9a31e9dea3e580b37747d6a2ec,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV00-VP100,2
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,2,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 1, ""4"": 23024, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,ddbb430b3a9833ec7d43ce1a500bfa260ac9ba9a31e9dea3e580b37747d6a2ec,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV00-VP100,2
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,2,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 1, ""4"": 23024, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,ddbb430b3a9833ec7d43ce1a500bfa260ac9ba9a31e9dea3e580b37747d6a2ec,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV00-VP100,2
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 1, ""4"": 23024, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,5a2d898f3cceeb5dec56a6b47b14546779f3502c50b676bfe487c19def631247,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV00-VP100,3
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 1, ""4"": 23024, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,5a2d898f3cceeb5dec56a6b47b14546779f3502c50b676bfe487c19def631247,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV00-VP100,3
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 23024, ""3"": 1, ""4"": 23024, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PTTP30-PV00-VP100\official_trainval\DBLP,5a2d898f3cceeb5dec56a6b47b14546779f3502c50b676bfe487c19def631247,True,True,True,True,10679,84595,1217,2840,4,1217,single,,H6-dir-APPA100-PTTP30-PV00-VP100,3
